userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,4,2025-03-11 04:05:48,Easy shopping for gift games hmm can't get a cellphone d the coin coin coin,Positive
Pengguna Google,2,2025-03-06 08:32:09,"Please be good, the app is canceled the message cancel the message cancel the message",Negative
Pengguna Google,5,2025-03-16 12:14:21,"Thank you like using the shopee application, sometimes I don't pay, min, bro, because the application is paid online",Positive
Pengguna Google,5,2025-03-16 11:05:29,"the application is smooth, the lot loading x or order shopee is smooth, but it doesn't list the shopee later, how come the admin is",Neutral
Pengguna Google,1,2025-03-03 06:00:24,disappointed shopping to be canceled the system intentions try to give the turn voucher to use it to be canceled,Negative
Pengguna Google,1,2025-03-13 04:28:18,"Gk chat shopee mobile phone has reinstalled the application to activate spaylatter because the cellphone is lost, send the notification nmor the cellphone because the cellphone number is lost, try using the spaylatter account or not because it is the spaylatter using the KTP the number is lost, the notification notification is",Negative
Pengguna Google,1,2025-03-01 02:35:12,"shopee helps the fees for free shipping services, rarely if not free shopping shops",Positive
Pengguna Google,1,2025-02-28 09:59:21,"use spinjam but the error has been sold in the direction of the Cs the results of the payment transaction, please help me, min",Negative
Pengguna Google,4,2025-03-13 09:33:53,Rada disappointed shopee didn't cod not returns the total goods cod item until please help,Negative
Pengguna Google,1,2025-03-02 05:52:02,Nature Bad Year Wear Shopee Order Cancel Using Vouchers Don't Burn Money Not Give Vouchers Love Vouchers Not Using,Negative
Pengguna Google,1,2025-03-03 14:22:11,"ERROR APPLICATION If you order to eat at Shopee Food, it has been written with but if you eat, change the address of the Sen D address.",Negative
Pengguna Google,5,2025-03-13 17:00:22,Disappointed Normal Shopping When Chekout Using Discount Vouchers Wisely Shopee Langgar,Negative
Pengguna Google,3,2025-03-02 01:09:06,HP KALA SALE SHOP SHOULDN'T KNOW THE PRICE COUNTRY CAN'T KNOW THE SHOPEE SHOULD KNOW THAT THEY HAVE BEEN MUCH MUCH MUCH MUCH MUCH MORE,Negative
Pengguna Google,5,2025-03-02 12:45:29,LANGGAN SHOPEE GA CHOPERE WHAT LEVEL LEVEL SERVICE LOOKING TTG NO Mobile because the cellphone number is difficult for information from selling,Negative
Pengguna Google,1,2025-03-14 04:00:23,Please Shopee Erti Eid Package Sloping Please find an alternative to send a week package Send Hands Courier Package times times failed to Send Wrong Courier Tau Package Package Shopping,Negative
Pengguna Google,1,2025-02-27 15:12:54,"likes to make PHP vouchers but real activities are natural, if it's really a cargo to finish, don't have a buyer seller",Neutral
Pengguna Google,5,2025-03-05 09:08:22,like the shopee application the discount doesn't play like bugs or messages the update is like the area of ​​the courier to update the location,Neutral
Pengguna Google,5,2025-03-12 00:53:38,"please, if you send a package using shopeepay d cantumin no tlp courier is very upset, I have or not or not redered the goods tomorrow, so it's lazy to shop at shopee if the olshop is sll cantumin no",Negative
Pengguna Google,1,2025-03-06 07:42:53,"evil shopee likes to play cut into the balance of the seller the pending balance is not liquid, buy, click finish, like the Shope, the details of the chat, CS, don't tell me to wait to regret the seller of Dishope, selling shopee mending so that no victims appear q.",Negative
Pengguna Google,5,2025-03-15 05:04:19,Fast Claims Easy Claims Notification Gallery Access is sometimes difficult,Positive
Pengguna Google,5,2025-03-05 17:50:09,Error Review Apologies Shopee Misunderstandings Sopee app Helps promotion really cheap riah cheap Shopee advanced the best,Negative
Pengguna Google,5,2025-03-14 11:56:29,jnt not cod min is not actively sending jnt my area just jnt quickly send a spx package week blom also not directly the courier package does not nggtar when not taking the spx office package again confirmed yesterday hadeh,Negative
Pengguna Google,4,2025-03-10 12:48:12,"send spx is good if the courier wa number is cantum when sending so if not a courier chat if the money is cod, leave the neighbor",Negative
Pengguna Google,1,2025-03-15 04:02:18,tele ellet expedition spx pox sayan cs helpful because shopping for clampcap green niks yes yes,Positive
Pengguna Google,1,2025-03-15 07:03:48,"The estimated package is now the date of Otw, the city is aiming for stuck cancels can not be done, how about the constraints of the shopee warehouse, my message package is waiting according to the estimated estimation limit on the estimated date, until the date is now the date, sis",Negative
Pengguna Google,1,2025-02-26 05:22:42,Ketu Stingy Cashback Discount Since the voucher for a pretty discon changing shop specifically for Mall Star Stores makes you uncomfortable shopping shopee lazy shopping online,Negative
Pengguna Google,1,2025-03-11 05:16:38,love stars for being disappointed with the service of the paylatter aju x is not appointed the base of the data is complete and according to but it's not wise to use tokopedia not complicated,Neutral
Pengguna Google,2,2025-03-16 14:17:18,"Good Expedition application is pretty fast advice yes advice, the head of the warehouse DW is not throwing items",Positive
Pengguna Google,1,2025-03-15 19:39:45,Disappointed wise shopee account tough because using real spaylatter ssaki spaylatter aju recovery of the barcodeny family card for the use of the barcodeny family card how to open tough because shopeepay is involved in an account,Negative
Pengguna Google,1,2025-03-02 21:38:52,Complicated Shopee System Buy Products Canceled Fair Activity Vouchers Exit Vouchers,Negative
Pengguna Google,1,2025-03-12 22:22:22,"Udh x try payment using the shopeepay method but it's not loading so the end canceled paying why is it safe, just after the update is updated",Negative
Pengguna Google,2,2025-03-12 00:54:10,The original affiliate application of the affiliator is really collecting in the silver commission of thousands of capital quota content of the content if the endorse shopee is a result of the Bedit City Judol Bed the Message of the Cancel Sell Helping the Nin Advertisement,Negative
Pengguna Google,1,2025-03-09 06:27:39,Halo Shopee and Banggung Td Morning and Message Inner Shirts Tampa Lenfan Tp Limit Oaha D Message of Pearl Pearl Yes Items and GK Message and GK Enter,Negative
Pengguna Google,5,2025-03-08 10:51:19,like shopee because the promo is easy to vouchers free postage amen,Positive
Pengguna Google,5,2025-03-16 10:24:11,Langgan Shopee Needs to Buy Shopee Thank You Shopee Easily Shopping Golong Village Failing to Paylather,Negative
Pengguna Google,1,2025-03-08 00:19:26,"Dzalim pulp sells the return features of the items disappear, except cheap items below RB now the blocking features don't delete stars, bnyk bnyk bought dzalim from saving ksh stars fs expensive goods, many bnyk items",Negative
Pengguna Google,5,2025-03-08 05:24:23,Shopee app helps with the Shopee app Complete goods Send fast but not the app y slalu muluu yach walo signal full tp overall shopee ok,Neutral
Pengguna Google,3,2025-02-25 07:44:48,Seeing a rating review if you look for a nearby area shop Avoid DC Tapos DC Cakung stuck there using SPX if you pass DC,Negative
Pengguna Google,1,2025-03-04 03:45:55,Please pay for it to pay for the old sopipay tu ya gausa deliver the old goods in tau udh tasting money to make a good customer and not notice the rate of gin intropection and not not even the customer of the COD AJ lbih prioritasin ga codComfortable customer,Negative
Pengguna Google,2,2025-03-16 04:50:14,the chat feature is very heavy in difficult signal difficult communication message visit visit,Negative
Pengguna Google,3,2025-03-12 05:14:45,"Information number data is distributed by loan, yes, borrowing shopee data on loan loan apk numbers",Negative
Pengguna Google,1,2025-02-23 05:55:18,boss if the advertisement is forced to open chrome enter advertisement advertisement entered the application open the playstore search app download automatically shopee please,Negative
Pengguna Google,2,2025-03-07 02:36:56,Forced Lack of Star Order Sdh Estimated Goods Receive Process Cancel Disappointed Shopee Just Move Applications,Negative
Pengguna Google,3,2025-03-09 00:40:10,like to shop for shopee cheap prices ngebugguggish please be good if it's hard to see goods,Neutral
Pengguna Google,1,2025-02-22 23:20:23,"Mes Items Date Imagination sometimes there write the tangerang process items are still Jakarta, just change the message canceled, please please",Negative
Pengguna Google,1,2025-03-03 08:05:20,"Bad waiter for sale and purchase of times the checkout cancel bright activities, what are the unnatural activities.",Negative
Pengguna Google,5,2025-03-12 09:15:26,"Asa shoope the package is tracked there, please send the level to send it so quickly yesterday ordered the item",Negative
Pengguna Google,2,2025-03-14 20:43:03,"love the apk stars, it's really slow",Positive
Pengguna Google,4,2025-03-06 14:02:07,"Yesterday Co didn't immediately house the shop, Co was slow to handle it, order the process, sometimes the sending process was",Negative
Pengguna Google,5,2025-03-04 03:09:27,The E Commerce application is actually Shopee shopping because it's really real promo,Positive
Pengguna Google,5,2025-03-08 17:23:34,good suitable Indonesian online shopping shopping shopee thank you Shopee Indonesia Lazy Shopping for Market Shopping because Shopee Disappointed Shopee Proud of the Tug,Positive
Pengguna Google,1,2025-03-02 03:04:50,LOGIN ACCOUNT FACE VERIFICATION ACCOUNT FACE VERIFICATION FACE FAILURE,Negative
Pengguna Google,5,2025-03-11 07:39:24,DISCOUNT BUY VOUCHER FAST FAST GOODS OUTSIDE OF BIKAGE ATTENTION THANK YOU,Negative
Pengguna Google,1,2025-03-07 20:49:17,tired of being tired of waiting for good giving vouchers because it's late at least shopping at a minimum,Negative
Pengguna Google,2,2025-03-01 06:59:43,"Send Lot Tokopedia Tiktok Shop Alas Send because it is saving if you don't save it, just delete it, save the apk",Negative
Pengguna Google,5,2025-03-06 14:02:02,"happy shopping shopee is always always the mandate to send quickly the point is very satisfied, hopefully just more successful shopee",Positive
Pengguna Google,5,2025-03-04 12:17:18,"the application is good, good products, cheap prices for free vocer and their postage also poko maa the best really application",Positive
Pengguna Google,5,2025-03-04 01:53:42,"it's good, not, min ad game button, the x button is really hard, min",Neutral
Pengguna Google,4,2025-03-16 04:36:17,shopee courier cs cs applications discount vouchers discount dates rarely stingy discount cuts Moga not stingy because shopping shopee is not stingy to love Shopee shopping guys.,Neutral
Pengguna Google,1,2025-03-03 08:27:59,okay shopping for a Jakarta stak order if you move apk split,Neutral
Pengguna Google,1,2025-01-23 13:24:40,gatau app use lo ga transfer app shopping but frustrated bgt lelet bgt clay photo rating buy auction if scrolling if video is hard bgt scrol shopee update new version chace the account re -entered a lelet frustrated auction ga frustrated,Negative
